web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,image
"1780934479-366","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=16","Casa com 1 quartos - localizado em Amadora Lisbon","1.000 €","Queluz E Belas - 05 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934479-367","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=16","Estúdio - localizado em  Coimbra","640 €","Santo António dos Olivais - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934479-368","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=16","T1 Mobilado | 3º Andar | Edifício Novo (2024) | Rua de Santa Catarina","950 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934479-369","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=16","Excelente apartamento T2 mobilado  ! Perto das universidades : FEUP, Hospital São João, IPO...","1.100 €","Paranhos - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934479-370","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=16","Apartamento T0 para arrendamento em São Victor","700 €","São Victor - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934479-371","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=16","Estúdio - localizado em Alfama Lisbon","700 €","Santa Maria Maior - 05 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-372","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T2 no Centro de Alenquer","900 €","Alenquer (Santo Estêvão E Triana) - 05 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/ve65ixnu0qp41-PT/image;s=510x383;q=50"
"1780934483-373","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Casa com 1 quartos - localizado em Bonfim Porto","820 €","Bonfim - 06 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/z2gnd54lkcv33-PT/image;s=510x434;q=50"
"1780934483-374","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Casa com 4 quartos - localizado em Vila do Conde Porto","5.000 €","Labruge - 05 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/1vldiqy0kt8l2-PT/image;s=538x359;q=50"
"1780934483-375","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T3 | Miramar | Varandas | Box | Cozinha Equipada | Praia","1.400 €","Gulpilhares E Valadares - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/1s0d42c969db2-PT/image;s=538x359;q=50"
"1780934483-376","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T2 para alugar Salgueiro Sosa","600 €","Sosa - 04 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/ui95bhdyujv13-PT/image;s=510x680;q=50"
"1780934483-377","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T1 na Parede perto da Nova School of Business and Economic","1.200 €","Carcavelos E Parede - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-378","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T1 remodelado no centro de Valadares - Vila Nova de Gaia","750 €","Gulpilhares E Valadares - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-379","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T3 perto do centro de Viana do Castelo","800 €","Viana Do Castelo (Santa Maria Maior E Monserrate) E Meadela - 05 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-380","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T2 (junto ao rio Douro)","1.200 €","Lordelo Do Ouro E Massarelos - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-381","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T2 para arrendamento","1.300 €","Oeiras E São Julião Da Barra, Paço De Arcos E Caxias - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-382","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Estúdio - localizado em  Coimbra","600 €","Santo António dos Olivais - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-383","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T0 em frente à Igreja do Bonfim","750 €","Bonfim - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-384","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T3 para arrendar - Azurém  - a 2 min da Universidade do Minho","1.000 €","Oliveira, São Paio E São Sebastião - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-385","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Alugo t2 perto dos barcos","900 €","Alto Do Seixalinho, Santo André E Verderena - 05 de junho de 2026","","Seguir",""
"1780934483-386","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T3 para arrendamento","1.850 €","Almargem Do Bispo, Pêro Pinheiro E Montelavar - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-387","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T3 com BOX Mem Martins","1.500 €","Algueirão-Mem Martins - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-388","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T1 para arrendamento junto ao Centro Saúde S. Miguel.","525 €","Castelo Branco - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-389","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Andar Moradia T2 Novo com Jardim e Garagem – Calendário, Vila Nova de","1.100 €","Vila Nova De Famalicão E Calendário - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-390","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T2 arrendamento Granja, inserido num condomínio privado com garagem","1.100 €","Arcozelo - 05 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-391","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T 2 renovado na Curia","700 €","Tamengos, Aguim E Óis Do Bairro - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-392","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T4 em Gandra com 2 casas de banho","1.500 €","Gandra - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-393","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T2 com terraço em Almada para arrendamento","1.400 €","Almada, Cova Da Piedade, Pragal E Cacilhas - Hoje às 14:52","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-394","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento mobilado Montijo T4 Duplex","4.900 €","Vila de Rei - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-395","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T1 Canidelo/Salgueiros","900 €","Canidelo - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-396","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T2","950 €","São Victor - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-397","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Benfica, R. dos Soeiro, T2, Terraço privativo, 1º. Andar!!!","1.500 €","São Domingos de Benfica - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-398","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T5 para arrendamento","1.850 €","Arroios - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-399","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento com 1 quartos - localizado em Lordelo do Ouro Porto","900 €","Lordelo Do Ouro E Massarelos - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-400","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento t3 mobilado Ponte da Barca","650 €","Ponte Da Barca, Vila Nova De Muía E Paço Vedro De Magalhães - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-401","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento com 2 quartos - localizado em Paranhos Porto","1.050 €","Paranhos - 05 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-402","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T1 em São Vicente de 48,00 m2","1.000 €","São Vicente - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-403","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T3 para Arrendamento","1.200 €","Glória E Vera Cruz - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-404","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Arrenda-se Apartamento T3, com Box, na Quinta do Património em Sacavém","1.890 €Negociável","Sacavém E Prior Velho - 06 de junho de 2026","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-405","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T2 Duplex | Praia Da Areia Branca | Lourinhã","875 €","Lourinhã E Atalaia - 03 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-406","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","T1 mobilado junto á Praia","600 €","Buarcos - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-407","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Arrenda-se apartamento T3, a estrear, no Montijo","1.500 €","Montijo E Afonsoeiro - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-408","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Urbanização Jardim da Amoreira, Ramada.
 Exclusivo T3 para Arrenda...","2.000 €","Ramada E Caneças - Hoje às 10:13","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-409","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento com 7 quartos - localizado em Alameda Lisbon","5.500 €","Areeiro - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-410","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento com 3 quartos - localizado em São Vítor Braga","1.000 €","São Victor - 04 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934483-411","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=15","Apartamento T3 para arrendamento","4.600 €","Avenidas Novas - 06 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934487-412","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=13","Apartamento com 1 quartos - localizado em Amoreiras Lisbon","1.200 €","Campo De Ourique - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/gxsuzlamuppo1-PT/image;s=510x906;q=50"
"1780934487-413","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=13","Apartamento T3 - 50metros do Hospital de Santo André","950 €","Leiria, Pousos, Barreira E Cortes - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/2nyw5r82us012-PT/image;s=510x680;q=50"
"1780934487-414","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=13","O imóvel encontra-se totalmente equipado e pronto a habitar,","690 €","São Victor - 04 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/ilcanwu7gkdh2-PT/image;s=538x359;q=50"
"1780934487-415","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-arrenda/?page=13","Apartamento com 1 quartos - localizado em Sé Lisbon","2.200 €","Santa Maria Maior - Hoje às 12:44","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/njvqdvojaxgc3-PT/image;s=537x359;q=50"
